id,created,superceded_id,valid,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position,ctr_pt_position,post_pt_to_soma_distance_nm,post_pt_location,post_pt_label,pre_pt_to_soma_distance_nm,pre_pt_location,pre_pt_label
48113534,2025-08-13 15:56:02.393871+00:00,,t,474,80018127144215942,720575941120069038,80018127144253520,720575941086890090,[147162. 157180.   1805.],[147192. 157164.   1810.],[147182. 157178.   1807.],50766.73613008333,B1A2C3B4A5,dendrite,,,
46250160,2025-08-13 15:56:02.393871+00:00,,t,521,79947689546379036,720575941087838652,79947689546379014,720575941086890090,[145550. 155898.   1551.],[145586. 155878.   1551.],[145566. 155888.   1550.],29427.0555607757,A1A2B3,dendrite,,,
46254081,2025-08-13 15:56:02.393871+00:00,,t,580,79947758467338272,720575941090251423,79947758467352321,720575941086890090,[145484. 156904.   1972.],[145448. 156942.   1975.],[145474. 156938.   1970.],38061.659143182245,B1A2C3A4,dendrite,,,
59762750,2025-08-13 15:56:02.393871+00:00,,t,1370,81004182848692622,720575941081984949,81004182848730332,720575941086890090,[161498. 170276.   1635.],[161462. 170248.   1638.],[161496. 170238.   1639.],204821.69265203207,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
41784207,2025-08-13 15:56:02.393871+00:00,,t,40,79456277105010073,720575941087163295,79456277105027542,720575941086890090,[139134. 173244.   2567.],[139148. 173256.   2572.],[139142. 173240.   2570.],175955.78630944373,B1B2B3D4B5B6B7,dendrite,,,
42571484,2025-08-13 15:56:02.393871+00:00,,t,24,79596121307177161,720575941131194569,79596121307205631,720575941086890090,[141222. 160350.   2647.],[141206. 160324.   2652.],[141214. 160352.   2649.],74682.61551264141,B1B2C3A4B5,dendrite,,,
41716155,2025-08-13 15:56:02.393871+00:00,,t,27,79455245910350853,720575941101509409,79525614654508783,720575941086890090,[139254. 157992.   1816.],[139288. 157964.   1815.],[139284. 157968.   1816.],47813.04741094253,B1B2A3C4B5,dendrite,,,
42588572,2025-08-13 15:56:02.393871+00:00,,t,49,79596120971688437,720575941073184006,79596120971707309,720575941086890090,[140710. 160370.   2024.],[140752. 160366.   2025.],[140736. 160376.   2024.],44634.95755913669,B1B2C3B4,dendrite,,,
62774171,2025-08-13 15:56:02.393871+00:00,,t,96,81215289081243409,720575940602922962,81215289081224989,720575941086890090,[164718. 170648.   1636.],[164678. 170630.   1634.],[164700. 170624.   1636.],227724.6286197204,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
46233570,2025-08-13 15:56:02.393871+00:00,,t,99,79877320734731856,720575941137444741,79877320734744441,720575941086890090,[144986. 156230.   1367.],[144972. 156204.   1373.],[144980. 156212.   1370.],19618.027596480737,A1A2,dendrite,,,
40017600,2025-08-13 15:56:02.393871+00:00,,t,110,79384739928402603,720575941131194569,79384739928400043,720575941086890090,[137606. 155592.   2178.],[137634. 155626.   2179.],[137624. 155606.   2179.],74156.74001760561,B1B2A3C4A5,dendrite,,,
45537853,2025-08-13 15:56:02.393871+00:00,,t,109,79878077118948594,720575941141538949,79878077118919022,720575941086890090,[144754. 167218.   2269.],[144750. 167238.   2263.],[144758. 167230.   2265.],102945.47576820465,B1B2B3D4B5B6B7,dendrite,,,
43744542,2025-08-13 15:56:02.393871+00:00,,t,112,79666489850037595,720575941101509409,79666489849915246,720575941086890090,[141454. 159950.   2254.],[141494. 159950.   2259.],[141480. 159964.   2257.],53263.78383122379,B1B2C3A4,dendrite,,,
57823082,2025-08-13 15:56:02.393871+00:00,,t,130,80863651787114549,720575941126989386,80863651787151144,720575941086890090,[159198. 173380.   2133.],[159212. 173378.   2140.],[159216. 173406.   2138.],202905.559569682,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
68810084,2025-08-13 15:56:02.393871+00:00,,t,141,81707801772349148,720575941107256483,81707801772376985,720575941086890090,[172030. 169566.   2027.],[172024. 169556.   2034.],[172046. 169546.   2031.],278836.59012617386,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
48263096,2025-08-13 15:56:02.393871+00:00,,t,305,80089389107375937,720575941095045955,80089389107334922,720575941086890090,[147714. 170368.   1529.],[147744. 170408.   1527.],[147736. 170386.   1531.],123173.6443499229,B1B2B3D4B5B6A7D8B9A10B11,dendrite,,,
48266631,2025-08-13 15:56:02.393871+00:00,,t,192,80089457759749865,720575941087101905,80089457759924083,720575941086890090,[148044. 171174.   1467.],[148014. 171176.   1471.],[148040. 171178.   1469.],130829.50570015378,B1B2B3D4B5B6A7D8B9A10B11,dendrite,,,
46267466,2025-08-13 15:56:02.393871+00:00,,t,31,79877321271738675,720575941173467879,79877321271774080,720575941086890090,[145112. 156194.   2387.],[145134. 156188.   2394.],[145118. 156182.   2391.],56644.24528235841,B1A2A3B4,dendrite,,,
65872107,2025-08-13 15:56:02.393871+00:00,,t,235,81496695472683482,720575941062708650,81496695472792818,720575941086890090,[168744. 168818.   1925.],[168744. 168864.   1927.],[168744. 168842.   1926.],251242.19051270507,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
46267336,2025-08-13 15:56:02.393871+00:00,,t,404,79877321271753520,720575941082284105,79877321271782204,720575941086890090,[144882. 155882.   2388.],[144902. 155856.   2394.],[144886. 155890.   2395.],54958.81290626132,B1A2A3B4,dendrite,,,
41926998,2025-08-13 15:56:02.393871+00:00,,t,250,79525477080902690,720575941149295079,79525477080900670,720575941086890090,[139940. 155548.   1477.],[139930. 155506.   1476.],[139944. 155524.   1477.],53141.616517467024,B1B2A3A4B5,dendrite,,,
39782369,2025-08-13 15:56:02.393871+00:00,,t,323,79384877233178219,720575941113597325,79384877233149757,720575941086890090,[137252. 157850.   1917.],[137224. 157870.   1915.],[137246. 157872.   1915.],64815.63721235031,B1B2A3C4B5,dendrite,,,
41825259,2025-08-13 15:56:02.393871+00:00,,t,340,79525477349618511,720575941158132711,79525477349646270,720575941086890090,[140008. 155606.   2033.],[139992. 155634.   2034.],[140002. 155628.   2035.],58639.42297258053,B1B2A3A4A5A6,dendrite,,,
45264886,2025-08-13 15:56:02.393871+00:00,,t,346,79807020844572642,720575941043497945,79807020844569570,720575941086890090,[143994. 157134.   1664.],[143966. 157170.   1665.],[144006. 157158.   1664.],15587.60010830147,B1A2,dendrite,,,
46695515,2025-08-13 15:56:02.393871+00:00,,t,393,79947621431010554,720575941061184015,79947621430981088,720575941086890090,[145616. 155262.   2750.],[145612. 155226.   2745.],[145624. 155250.   2746.],75428.59192349718,B1A2A3B4,dendrite,,,
51302655,2025-08-13 15:56:02.393871+00:00,,t,425,80301045565302598,720575941062891576,80301045565243832,720575941086890090,[151420. 178622.   2381.],[151424. 178606.   2375.],[151442. 178606.   2379.],219423.2141493279,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
45387007,2025-08-13 15:56:02.393871+00:00,,t,478,79807295789478943,720575941112037983,79807295789475007,720575941086890090,[144314. 160904.   1762.],[144360. 160924.   1763.],[144342. 160918.   1763.],46638.64799771773,B1B2B3A4,dendrite,,,
57952508,2025-08-13 15:56:02.393871+00:00,,t,478,80863583001013188,720575941068864060,80863583000864909,720575941086890090,[158880. 172636.   2105.],[158896. 172620.   2100.],[158892. 172638.   2101.],196084.73336146987,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
48170966,2025-08-13 15:56:02.393871+00:00,,t,610,80018745619856607,720575941124097996,80018745619784848,720575941086890090,[147172. 166292.   1855.],[147132. 166274.   1851.],[147158. 166278.   1853.],84257.00874615026,B1B2B3D4B5B6A7D8B9,dendrite,,,
50299335,2025-08-13 15:56:02.393871+00:00,,t,651,80230745137890015,720575941083464000,80230745137763273,720575941086890090,[149654. 179264.   1606.],[149642. 179224.   1602.],[149660. 179234.   1606.],191856.95879109603,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
48332341,2025-08-13 15:56:02.393871+00:00,,t,666,80089457759553468,720575941087101905,80089457759566001,720575941086890090,[148102. 171282.   1401.],[148092. 171306.   1406.],[148112. 171298.   1404.],134394.86295619284,B1B2B3D4B5B6A7D8B9A10B11,dendrite,,,
39087164,2025-08-13 15:56:02.393871+00:00,,t,686,79244621385000044,720575941108812398,79244621384986703,720575941086890090,[135904. 165206.   3025.],[135932. 165188.   3024.],[135930. 165206.   3025.],121577.40453734354,B1B2C3B4,dendrite,,,
49385368,2025-08-13 15:56:02.393871+00:00,,t,732,80159277285014549,720575941085236127,80159277284991668,720575941086890090,[148882. 163502.   2457.],[148870. 163472.   2455.],[148908. 163488.   2450.],104542.35277267861,B1B2B3D4B5B6A7A8,dendrite,,,
49311507,2025-08-13 15:56:02.393871+00:00,,t,1029,80088908406520794,720575941124097996,80088908406535372,720575941086890090,[148272. 163464.   2179.],[148290. 163500.   2182.],[148322. 163506.   2177.],91254.90104556784,B1B2B3D4B5B6A7A8,dendrite,,,
41571228,2025-08-13 15:56:02.393871+00:00,,t,1040,79454902111526447,720575941033930928,79454902111545951,720575941086890090,[139174. 152496.   1468.],[139180. 152528.   1470.],[139210. 152506.   1470.],78646.72629478769,B1B2A3A4B5,dendrite,,,
42644881,2025-08-13 15:56:02.393871+00:00,,t,1125,79525477349612718,720575941162256332,79525477349586443,720575941086890090,[140212. 155798.   2021.],[140256. 155796.   2020.],[140250. 155816.   2022.],56734.722800700285,B1B2A3A4A5A6,dendrite,,,
49312296,2025-08-13 15:56:02.393871+00:00,,t,1139,80159826570906029,720575941087101905,80159826570946047,720575941086890090,[148486. 170934.   1504.],[148504. 170900.   1505.],[148516. 170934.   1502.],126455.90515165238,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
37990733,2025-08-13 15:56:02.393871+00:00,,t,132,79173771067656067,720575941105350217,79173771067630204,720575941086890090,[134646. 157616.   2012.],[134650. 157640.   2006.],[134642. 157606.   2008.],85366.13340653668,B1B2A3C4B5,dendrite,,,
46528676,2025-08-13 15:56:02.393871+00:00,,t,9,79948170650115303,720575940986376755,79948170649904313,720575941086890090,[145876. 162874.   1711.],[145886. 162874.   1704.],[145908. 162878.   1712.],54442.98311914588,B1B2B3D4B5B6,dendrite,,,
41621776,2025-08-13 15:56:02.393871+00:00,,t,66,79525477349577368,720575941084397244,79525477349574269,720575941086890090,[139726. 155696.   2009.],[139750. 155674.   2014.],[139748. 155656.   2012.],61238.21728512088,B1B2A3A4A5A6,dendrite,,,
51239458,2025-08-13 15:56:02.393871+00:00,,t,187,80300701833877337,720575941074890755,80300701833861461,720575941086890090,[150578. 173812.   2178.],[150548. 173808.   2183.],[150570. 173816.   2183.],175073.2833292239,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
51093762,2025-08-13 15:56:02.393871+00:00,,t,1398,80300289449807077,720575941076251578,80300289449848139,720575941086890090,[151152. 166964.   2018.],[151148. 166986.   2025.],[151184. 166970.   2027.],111721.64399229971,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
48168436,2025-08-13 15:56:02.393871+00:00,,t,1352,80089045711436583,720575941088880195,80089045711568531,720575941086890090,[148068. 165244.   1961.],[148052. 165258.   1968.],[148098. 165296.   1973.],85263.3805790187,B1B2B3D4B5B6A7D8A9,dendrite,,,
41740025,2025-08-13 15:56:02.393871+00:00,,t,43,79455245910350610,720575941119743207,79455245910350660,720575941086890090,[139080. 157864.   1825.],[139054. 157898.   1821.],[139066. 157880.   1822.],49239.364350144635,B1B2A3C4B5,dendrite,,,
44549021,2025-08-13 15:56:02.393871+00:00,,t,45,79737545990409046,720575941058152055,79737545990433252,720575941086890090,[143154. 170198.   2683.],[143128. 170200.   2692.],[143142. 170204.   2688.],135961.76251929445,B1B2B3D4B5B6B7,dendrite,,,
61782491,2025-08-13 15:56:02.393871+00:00,,t,82,81144851819112877,720575941085528096,81144851819176038,720575941086890090,[163604. 168948.   2103.],[163604. 168908.   2102.],[163614. 168932.   2101.],211766.33168570316,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
40685096,2025-08-13 15:56:02.393871+00:00,,t,99,79384602489321567,720575941099770241,79384602489281766,720575941086890090,[138110. 154314.   2127.],[138126. 154340.   2129.],[138120. 154330.   2129.],77509.28820209033,B1B2A3A4A5A6,dendrite,,,
48279655,2025-08-13 15:56:02.393871+00:00,,t,103,80089114498211999,720575941106063945,80089114498084011,720575941086890090,[148124. 165990.   2111.],[148172. 165966.   2107.],[148156. 165982.   2108.],94375.08452757524,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
50342867,2025-08-13 15:56:02.393871+00:00,,t,125,80229439333760442,720575941010538937,80229439333725548,720575941086890090,[150224. 160130.   1443.],[150248. 160164.   1442.],[150238. 160140.   1443.],73761.58617191615,B1A2C3B4B5,dendrite,,,
54893365,2025-08-13 15:56:02.393871+00:00,,t,125,80581902134353243,720575941114030011,80581902200887590,720575941086890090,[155592. 169648.   2623.],[155590. 169632.   2628.],[155592. 169648.   2626.],175104.09046314482,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
40613893,2025-08-13 15:56:02.393871+00:00,,t,204,79454696020138928,720575940812695747,79454696020129166,720575941086890090,[138980. 150214.   1507.],[138990. 150196.   1514.],[138994. 150196.   1510.],102268.19188563869,B1B2A3A4B5,dendrite,,,
54141866,2025-08-13 15:56:02.393871+00:00,,t,205,80511395749499376,720575941071923345,80511395749487450,720575941086890090,[154154. 167656.   2170.],[154200. 167642.   2169.],[154184. 167646.   2170.],136097.87884872846,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
40830276,2025-08-13 15:56:02.393871+00:00,,t,134,79455521123601289,720575941046965739,79385152379429953,720575941086890090,[138250. 162040.   2416.],[138230. 162062.   2413.],[138248. 162048.   2415.],77235.85619380046,B1B2C3B4,dendrite,,,
49242123,2025-08-13 15:56:02.393871+00:00,,t,150,80089114497989734,720575941084510994,80089114498002924,720575941086890090,[148402. 165766.   2080.],[148384. 165772.   2087.],[148408. 165768.   2085.],93514.01743971797,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
41690321,2025-08-13 15:56:02.393871+00:00,,t,151,79525202136197200,720575941072735039,79525202136206652,720575941086890090,[139702. 151714.   1455.],[139710. 151752.   1455.],[139710. 151734.   1455.],85994.48655607887,B1B2A3A4B5,dendrite,,,
51239564,2025-08-13 15:56:02.393871+00:00,,t,208,80300770553301399,720575940992865674,80300770553379970,720575941086890090,[150720. 173916.   2177.],[150722. 173882.   2184.],[150722. 173896.   2180.],176730.9297977708,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
58903200,2025-08-13 15:56:02.393871+00:00,,t,168,80933745451938499,720575941223280814,80933745452110273,720575941086890090,[160740. 169618.   1737.],[160760. 169642.   1742.],[160762. 169632.   1740.],195717.81612343926,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
49153849,2025-08-13 15:56:02.393871+00:00,,t,233,80158452316036586,720575941151347615,80158452315990501,720575941086890090,[149320. 150946.   1855.],[149312. 150914.   1851.],[149322. 150924.   1851.],79088.9726980175,A1A2A3B4,dendrite,,,
46442972,2025-08-13 15:56:02.393871+00:00,,t,239,79948170650001164,720575940986376755,79948170649950390,720575941086890090,[145860. 162822.   1722.],[145816. 162828.   1720.],[145842. 162830.   1720.],55118.610107434004,B1B2B3D4B5B6,dendrite,,,
57895778,2025-08-13 15:56:02.393871+00:00,,t,256,80863583000805772,720575941083561785,80863583000812267,720575941086890090,[158950. 172500.   2082.],[158956. 172546.   2084.],[158954. 172524.   2083.],196816.6422465139,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
46325738,2025-08-13 15:56:02.393871+00:00,,t,277,79947758534164774,720575941142551214,79947758534139784,720575941086890090,[145498. 157088.   2011.],[145482. 157098.   2016.],[145488. 157098.   2014.],38596.81573438656,B1A2C3A4,dendrite,,,
51305554,2025-08-13 15:56:02.393871+00:00,,t,17,80300976711835482,720575941064924726,80300976711855319,720575941086890090,[151146. 177138.   2203.],[151110. 177170.   2205.],[151124. 177152.   2203.],203110.28449198056,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
49351755,2025-08-13 15:56:02.393871+00:00,,t,316,80160307607501164,720575941076407865,80160307607628345,720575941086890090,[148650. 178050.   1595.],[148678. 178072.   1598.],[148668. 178066.   1595.],181552.14631668018,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
41712566,2025-08-13 15:56:02.393871+00:00,,t,365,79525202136216870,720575941091760358,79525202136253104,720575941086890090,[139924. 151318.   1460.],[139900. 151326.   1467.],[139910. 151328.   1461.],87687.6158333672,B1B2A3A4B5,dendrite,,,
42653049,2025-08-13 15:56:02.393871+00:00,,t,17,79595777105953667,720575941104789122,79595777105932917,720575941086890090,[140368. 155058.   1535.],[140334. 155042.   1528.],[140358. 155046.   1532.],60216.28677020353,B1B2A3A4B5,dendrite,,,
45343063,2025-08-13 15:56:02.393871+00:00,,t,100,79877389588727367,720575941097741897,79877389588776683,720575941086890090,[144396. 156692.   1676.],[144386. 156674.   1682.],[144384. 156666.   1678.],20850.97651939357,B1A2B3,dendrite,,,
52002513,2025-08-13 15:56:02.393871+00:00,,t,438,80369970999220819,720575941125472231,80369970999223848,720575941086890090,[151736. 156588.   2035.],[151746. 156604.   2033.],[151744. 156580.   2035.],89627.47027806594,A1A2B3,dendrite,,,
48216385,2025-08-13 15:56:02.393871+00:00,,t,448,80088771705608233,720575941071827013,80088771705455223,720575941086890090,[147944. 160706.   3525.],[147932. 160730.   3522.],[147942. 160714.   3523.],122995.0053831277,B1A2C3A4,dendrite,,,
49346908,2025-08-13 15:56:02.393871+00:00,,t,460,80089732973166589,720575941112535739,80089732973163334,720575941086890090,[148362. 175058.   2039.],[148394. 175094.   2039.],[148390. 175074.   2037.],169058.86569437556,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
49375663,2025-08-13 15:56:02.393871+00:00,,t,460,80088908473663389,720575941149894213,80088908473663419,720575941086890090,[148272. 163240.   2306.],[148298. 163278.   2305.],[148290. 163254.   2306.],95483.68937090694,B1B2B3D4B5B6A7A8,dendrite,,,
41621724,2025-08-13 15:56:02.393871+00:00,,t,492,79525477349606451,720575941084397244,79525477349609566,720575941086890090,[139644. 155716.   2024.],[139666. 155738.   2027.],[139654. 155716.   2027.],61761.552846732746,B1B2A3A4A5A6,dendrite,,,
38851155,2025-08-13 15:56:02.393871+00:00,,t,567,79314096373247607,720575941100319361,79314096306522804,720575941086890090,[136524. 152152.   2240.],[136538. 152186.   2234.],[136550. 152190.   2236.],99916.70851353426,B1B2A3A4A5A6,dendrite,,,
46326412,2025-08-13 15:56:02.393871+00:00,,t,1060,79948033210813282,720575941095134367,79948101930286515,720575941086890090,[145426. 161502.   1659.],[145444. 161540.   1659.],[145448. 161512.   1660.],47365.957659959604,B1B2B3D4A5,dendrite,,,
51340456,2025-08-13 15:56:02.393871+00:00,,t,6,80300908260691128,720575940948040491,80300908260678709,720575941086890090,[150918. 176032.   2685.],[150890. 175986.   2685.],[150908. 176010.   2685.],207253.92589345388,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
60837299,2025-08-13 15:56:02.393871+00:00,,t,196,81144920337013990,720575941052805780,81144920337016875,720575941086890090,[163172. 170728.   1627.],[163184. 170704.   1623.],[163190. 170712.   1624.],216998.71503783364,B1B2B3D4B5B6A7D8A9A10B11A12B13,dendrite,,,
45265002,2025-08-13 15:56:02.393871+00:00,,t,78,79807020844576046,720575941097741897,79807020844612906,720575941086890090,[144234. 157140.   1670.],[144220. 157152.   1677.],[144216. 157148.   1672.],18211.31287656101,B1A2,dendrite,,,
47324308,2025-08-13 15:56:02.393871+00:00,,t,58,80018814406083378,720575941087519135,80018814406031971,720575941086890090,[147052. 167182.   1916.],[147056. 167182.   1909.],[147062. 167176.   1911.],92376.07975606946,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
42439977,2025-08-13 15:56:02.393871+00:00,,t,141,79595639666920504,720575941101688304,79595639666930996,720575941086890090,[140518. 152966.   1506.],[140488. 152958.   1512.],[140510. 152966.   1510.],54194.48207709701,A1B2,axon,,,
47239464,2025-08-13 15:56:02.393871+00:00,,t,12,79948102467039199,720575941103185567,79948102467033419,720575941086890090,[145986. 162054.   2650.],[145996. 162022.   2656.],[145998. 162040.   2653.],85992.2468576513,B1A2A3C4,dendrite,,,
49366943,2025-08-13 15:56:02.393871+00:00,,t,61,80088152291082437,720575941131546498,80088152291046756,720575941086890090,[148456. 151388.   1818.],[148452. 151402.   1809.],[148460. 151404.   1813.],70371.17873220448,A1A2A3B4,dendrite,,,
45305121,2025-08-13 15:56:02.393871+00:00,,t,40,79807020710242083,720575941097741897,79807020710194040,720575941086890090,[144006. 156946.   1419.],[144012. 156962.   1413.],[144028. 156962.   1418.],8307.846441768168,A1,soma,,,
